,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"latent_slope_weight_for_A[20,1]",-0.111734,0.0121454,0.980781,0.962417,-1.76448,-0.114359,1.53073,6610.2,3014.63,1.00025
"latent_slope_weight_for_A[20,2]",-0.0633435,0.0129084,1.00268,0.983395,-1.71455,-0.0683066,1.60896,6119.41,2939.24,1.00153
"latent_slope_weight_for_A[21,1]",-0.190118,0.0137675,0.954963,0.95676,-1.7827,-0.180463,1.37926,4843.67,3023.57,1.00091
"latent_slope_weight_for_A[21,2]",0.445546,0.0204574,0.997328,1.00407,-1.22105,0.495436,2.01885,2329.07,2796.0,1.00205
"latent_slope_weight_for_A[22,1]",0.290325,0.0126571,0.978717,0.965148,-1.36165,0.284446,1.87898,6202.69,2823.8,1.00375
"latent_slope_weight_for_A[22,2]",0.0360279,0.0118556,0.930134,0.940535,-1.49904,0.0497611,1.564,6248.47,3112.37,1.00138
"latent_slope_weight_for_A[23,1]",-0.0678328,0.0122971,1.01781,1.03828,-1.75132,-0.0693636,1.5588,7055.53,2533.12,1.00257
"latent_slope_weight_for_A[23,2]",-0.150052,0.0122625,0.961284,0.951011,-1.7008,-0.144543,1.43365,5954.88,2962.23,1.00015
"latent_slope_weight_for_A[24,1]",0.0271562,0.0126923,1.01045,1.02213,-1.63411,0.0308865,1.67101,6372.96,2875.19,0.999476
"latent_slope_weight_for_A[24,2]",-0.0939719,0.0124299,0.971601,0.971703,-1.65491,-0.101564,1.51014,6195.58,2936.79,0.999693
"latent_slope_weight_for_A[25,1]",-0.0753284,0.0132974,0.972285,0.958339,-1.71196,-0.0644835,1.52259,5521.76,2929.09,1.00104
"latent_slope_weight_for_A[25,2]",-0.0328915,0.0112153,0.980777,0.964783,-1.64662,-0.0175496,1.57572,7812.61,3210.61,1.00144
"latent_slope_weight_for_A[26,1]",-0.0856032,0.0134283,1.00055,1.00719,-1.69838,-0.105655,1.55908,5657.64,3066.04,1.00081
"latent_slope_weight_for_A[26,2]",-0.176986,0.0127955,0.960127,0.964293,-1.72479,-0.173619,1.38256,5457.15,3085.5,1.00073
"latent_slope_weight_for_A[27,1]",-0.127525,0.0126121,0.991312,0.974728,-1.75685,-0.121092,1.49217,6246.5,2718.21,1.00044
"latent_slope_weight_for_A[27,2]",0.113678,0.0150236,0.929668,0.941473,-1.42344,0.116888,1.61483,3965.16,2848.5,0.99981
"latent_slope_weight_for_A[28,1]",-0.142242,0.0137321,0.986348,0.987059,-1.77708,-0.132895,1.4742,5500.26,2672.19,1.00023
"latent_slope_weight_for_A[28,2]",-0.0418665,0.012759,1.00305,0.982876,-1.7259,-0.0420409,1.61502,6318.87,3036.19,1.00027
"latent_slope_weight_for_A[29,1]",-0.107505,0.0147651,0.95628,0.934191,-1.65663,-0.114043,1.47773,4367.55,2656.16,1.00248
"latent_slope_weight_for_A[29,2]",-0.136275,0.0128905,0.962479,0.974554,-1.69751,-0.126734,1.42972,5669.01,2742.83,0.999652
"latent_slope_weight_for_A[30,1]",-0.182907,0.0127249,1.01416,1.02326,-1.80759,-0.190959,1.50865,6380.9,3028.33,1.00084
"latent_slope_weight_for_A[30,2]",-0.120016,0.0128573,0.980701,0.94172,-1.76869,-0.0931684,1.4706,6018.4,2701.61,1.00107
"latent_slope_weight_for_A[31,1]",-0.0508108,0.0128886,1.00946,1.00415,-1.69926,-0.0668602,1.62671,6309.48,3146.95,1.00082
"latent_slope_weight_for_A[31,2]",-0.0954947,0.0118781,0.972074,0.993794,-1.67889,-0.106848,1.50319,6871.01,2939.09,0.999702
"latent_slope_weight_for_A[32,1]",-0.0641795,0.0131332,0.986238,0.990721,-1.62706,-0.071649,1.58961,5688.52,2653.25,1.00113
"latent_slope_weight_for_A[32,2]",-0.130286,0.0148983,0.984155,0.999735,-1.74655,-0.129937,1.49012,4449.44,1833.06,1.00113
"latent_slope_weight_for_A[33,1]",0.290854,0.0142158,1.00568,0.986985,-1.38853,0.304513,1.89013,5102.13,2912.97,1.00046
"latent_slope_weight_for_A[33,2]",-0.122264,0.0141853,0.99375,0.998369,-1.69602,-0.128971,1.52011,4986.52,3090.13,1.00114
"latent_slope_weight_for_A[34,1]",0.080602,0.0156004,0.985079,0.993827,-1.55985,0.0904351,1.69398,4048.65,2876.39,1.00032
"latent_slope_weight_for_A[34,2]",-0.0201571,0.0128223,0.993997,0.966618,-1.68882,-0.0194857,1.62289,6170.8,2847.56,1.00116
"latent_slope_weight_for_A[35,1]",-0.17434,0.013377,0.990841,0.99216,-1.82413,-0.169093,1.43381,5559.8,3221.44,1.00044
"latent_slope_weight_for_A[35,2]",-0.0372848,0.012673,0.970862,0.967429,-1.63967,-0.0392794,1.55291,5964.0,2772.94,1.00301
"latent_slope_weight_for_A[36,1]",0.0165546,0.0145335,1.01538,1.0266,-1.68361,0.00683734,1.69899,4979.52,2978.08,1.00188
"latent_slope_weight_for_A[36,2]",-0.0375618,0.0155593,0.984502,0.981756,-1.6446,-0.0536703,1.58772,4202.41,2708.63,0.99966
"latent_bias_weight_for_A[1,1]",0.21263,0.0389676,1.1532,1.24339,-1.66,0.154002,2.03283,983.827,2035.15,1.00324
"latent_bias_weight_for_A[1,2]",0.346751,0.0221058,0.955562,0.952674,-1.35431,0.43579,1.76683,1875.47,2641.47,1.00059
"latent_bias_weight_for_A[2,1]",0.326906,0.0199676,0.912905,0.902564,-1.27285,0.405091,1.70765,2048.58,2735.38,1.00182
"latent_bias_weight_for_A[2,2]",-0.645659,0.0142906,0.795189,0.760314,-1.96428,-0.629649,0.62905,3204.14,2663.99,1.00027
"latent_bias_weight_for_A[3,1]",0.272346,0.0275807,0.902443,0.881951,-1.35984,0.375097,1.59993,1113.96,1398.21,1.00287
"latent_bias_weight_for_A[3,2]",0.174061,0.0185154,0.701947,0.612865,-1.08944,0.22591,1.21987,1722.1,1182.13,1.00109
"latent_bias_weight_for_A[4,1]",0.950873,0.0361639,0.851514,0.744977,-0.540718,1.00989,2.25133,612.15,1036.14,1.00603
"latent_bias_weight_for_A[4,2]",1.35427,0.0152538,0.639505,0.604632,0.3027,1.36477,2.37632,1918.76,1953.06,1.00299
"latent_bias_weight_for_A[5,1]",-0.136386,0.0240662,1.0021,1.00656,-1.77496,-0.18265,1.52654,1793.87,2549.74,1.00205
"latent_bias_weight_for_A[5,2]",-0.60828,0.0139384,0.792654,0.786324,-1.91601,-0.592844,0.634219,3522.93,2557.6,0.999975
"latent_bias_weight_for_A[6,1]",-0.340466,0.0138276,0.878052,0.872463,-1.83922,-0.323287,1.06091,4104.47,3244.56,1.00019
"latent_bias_weight_for_A[6,2]",0.349631,0.0161545,0.721323,0.647674,-0.969445,0.431884,1.38233,2237.49,2117.99,1.00039
"latent_bias_weight_for_A[7,1]",-0.204795,0.0135156,0.905504,0.905473,-1.72449,-0.178088,1.22264,4589.16,2896.34,1.00021
"latent_bias_weight_for_A[7,2]",-0.205072,0.0135152,0.731399,0.665744,-1.47762,-0.150791,0.901341,2984.37,2582.26,1.00253
"latent_bias_weight_for_A[8,1]",-0.424265,0.0159295,0.893627,0.885557,-1.93794,-0.414775,0.993117,3247.38,2354.98,1.00077
"latent_bias_weight_for_A[8,2]",-0.702886,0.0140155,0.766075,0.71358,-1.96905,-0.680203,0.555619,3050.09,2397.82,1.00089
"latent_bias_weight_for_A[9,1]",0.341808,0.0216847,1.09348,1.14639,-1.52475,0.385382,2.10546,2528.5,2682.59,1.00135
"latent_bias_weight_for_A[9,2]",-0.198144,0.0178898,0.923167,0.938152,-1.73903,-0.185256,1.29857,2668.53,2027.9,1.00122
"latent_bias_weight_for_A[10,1]",0.446459,0.0219802,0.942717,0.927019,-1.28086,0.538254,1.83055,1873.7,2701.66,1.00291
"latent_bias_weight_for_A[10,2]",-0.294232,0.0131556,0.881219,0.858338,-1.79975,-0.266114,1.11433,4530.23,2943.78,1.00045
"latent_bias_weight_for_A[11,1]",-0.140753,0.015684,0.936937,0.937455,-1.71252,-0.138009,1.39849,3659.82,2743.19,1.00177
"latent_bias_weight_for_A[11,2]",0.459019,0.0199031,0.84936,0.73553,-1.14763,0.600974,1.59738,1928.45,2840.18,1.0031
"latent_bias_weight_for_A[12,1]",0.936091,0.0299202,1.02602,0.96131,-0.980257,1.09161,2.36289,1273.45,2996.03,1.00528
"latent_bias_weight_for_A[12,2]",-0.140536,0.0164729,0.865754,0.823236,-1.66185,-0.0999806,1.22332,2807.95,2451.16,1.00338
"latent_bias_weight_for_A[13,1]",-0.105218,0.0180123,0.927093,0.912803,-1.62618,-0.0966854,1.39963,2711.76,1530.12,1.00272
"latent_bias_weight_for_A[13,2]",-0.544525,0.0126647,0.780107,0.741509,-1.89096,-0.518941,0.73168,3876.32,2844.5,1.00047
"latent_bias_weight_for_A[14,1]",-0.252827,0.0233294,0.925553,0.889655,-1.77747,-0.256184,1.31103,1623.91,1773.28,1.00345
"latent_bias_weight_for_A[14,2]",1.0102,0.0206572,0.871642,0.769082,-0.639742,1.13578,2.2204,1887.04,2536.98,0.999978
"latent_bias_weight_for_A[15,1]",-0.351996,0.0150743,0.886127,0.867012,-1.82352,-0.324546,1.07068,3524.43,1567.71,1.00223
"latent_bias_weight_for_A[15,2]",-0.831022,0.014294,0.776248,0.752995,-2.0862,-0.825657,0.451093,2976.46,2544.54,1.00137
"latent_bias_weight_for_A[16,1]",-0.0511872,0.0170395,0.970225,0.964222,-1.66298,-0.0472318,1.50939,3261.38,2695.72,1.00103
"latent_bias_weight_for_A[16,2]",-0.470885,0.0136308,0.873675,0.866747,-1.9149,-0.461985,0.919016,4144.85,2740.16,1.00141
"latent_bias_weight_for_A[17,1]",-0.323449,0.0240872,0.935408,0.890414,-1.79869,-0.34651,1.31551,1633.46,942.646,1.0025
"latent_bias_weight_for_A[17,2]",-0.290433,0.0135766,0.824199,0.819043,-1.72022,-0.230405,0.946162,3812.16,3042.85,1.00292
"latent_bias_weight_for_A[18,1]",-0.130345,0.019078,0.939181,0.953258,-1.7215,-0.117455,1.39376,2421.45,2253.52,1.0004
"latent_bias_weight_for_A[18,2]",-0.048045,0.0167387,0.920706,0.915432,-1.63509,0.00385975,1.37711,2998.54,2416.29,1.00238
"latent_bias_weight_for_A[19,1]",-0.00903323,0.0176834,0.969373,0.949178,-1.66078,0.026723,1.51142,3031.52,2520.88,1.00089
"latent_bias_weight_for_A[19,2]",0.130185,0.0146312,0.941938,0.950657,-1.5166,0.186402,1.55871,4142.93,3320.0,1.00126
"latent_bias_weight_for_A[20,1]",-0.21624,0.0126369,0.896315,0.892718,-1.7237,-0.173403,1.15208,5102.24,3140.03,1.00018
"latent_bias_weight_for_A[20,2]",-0.22769,0.0129434,0.837463,0.828884,-1.68831,-0.180372,1.051,4197.04,2991.25,0.99964
"latent_bias_weight_for_A[21,1]",0.117907,0.0214282,0.967197,1.01904,-1.52391,0.151649,1.6006,1949.71,2294.39,1.00057
"latent_bias_weight_for_A[21,2]",1.40836,0.0158834,0.635007,0.552832,0.33006,1.43798,2.36123,1779.73,1274.02,1.00408
"latent_bias_weight_for_A[22,1]",0.683862,0.0257475,0.857314,0.821092,-0.856566,0.749711,1.94831,1152.67,2217.54,1.00317
"latent_bias_weight_for_A[22,2]",0.303803,0.0146798,0.730701,0.626041,-1.0657,0.390443,1.33467,2710.45,2629.87,1.00113
"latent_bias_weight_for_A[23,1]",-0.131735,0.0130426,0.929655,0.947831,-1.68933,-0.108538,1.34408,5095.02,3077.01,1.00159
"latent_bias_weight_for_A[23,2]",-0.467765,0.0131822,0.819122,0.800272,-1.8691,-0.438646,0.793835,3959.02,3149.43,1.0009
"latent_bias_weight_for_A[24,1]",-0.123336,0.0173819,0.898724,0.879679,-1.6479,-0.0969289,1.33145,2700.03,2452.05,1.00162
"latent_bias_weight_for_A[24,2]",-0.188894,0.0139848,0.852123,0.86185,-1.61053,-0.146006,1.13819,3804.46,3072.57,1.00118
"latent_bias_weight_for_A[25,1]",-0.124978,0.0155136,0.920879,0.908915,-1.69333,-0.0971155,1.29984,3534.77,2581.55,1.00195
"latent_bias_weight_for_A[25,2]",-0.295159,0.0120114,0.791664,0.76753,-1.69096,-0.252223,0.902074,4411.8,3153.08,1.00064
"latent_bias_weight_for_A[26,1]",-0.455262,0.0150768,0.855225,0.826955,-1.86623,-0.438728,0.90318,3271.14,2744.17,1.00043
"latent_bias_weight_for_A[26,2]",-0.498773,0.0120607,0.830585,0.791159,-1.93411,-0.47707,0.789055,4813.26,2680.46,1.00162
"latent_bias_weight_for_A[27,1]",-0.33657,0.0147152,0.903319,0.893384,-1.8619,-0.323454,1.11533,3843.24,3036.83,1.00047
"latent_bias_weight_for_A[27,2]",0.440778,0.0238882,0.855395,0.788094,-1.12751,0.554947,1.65393,1367.34,2479.24,1.0033
"latent_bias_weight_for_A[28,1]",-0.383131,0.0223164,0.888209,0.870947,-1.85677,-0.378282,1.10658,1714.57,1816.86,1.00374
"latent_bias_weight_for_A[28,2]",-0.229773,0.0137242,0.773062,0.739927,-1.54576,-0.174339,0.945354,3204.27,3020.65,1.00008
"latent_bias_weight_for_A[29,1]",0.258601,0.018213,0.754537,0.701482,-1.08886,0.309932,1.41167,1854.45,1887.08,1.00275
"latent_bias_weight_for_A[29,2]",0.614934,0.0245689,0.806099,0.641389,-0.97183,0.746971,1.69116,1299.51,1342.36,1.00303
"latent_bias_weight_for_A[30,1]",-0.597634,0.0172596,0.86906,0.80836,-2.03758,-0.59079,0.829671,2607.03,2077.73,1.0021
"latent_bias_weight_for_A[30,2]",-0.34607,0.0146027,0.840245,0.831915,-1.72949,-0.338787,0.974255,3295.86,2511.25,1.00176
"latent_bias_weight_for_A[31,1]",-0.5417,0.0139695,0.840262,0.8334,-1.92976,-0.53013,0.817335,3673.54,1984.3,1.00081
"latent_bias_weight_for_A[31,2]",-0.245028,0.0125977,0.789955,0.747129,-1.66841,-0.174575,0.913549,4095.05,2802.07,0.999788
"latent_bias_weight_for_A[32,1]",-0.42787,0.0148166,0.876871,0.865344,-1.91348,-0.391825,0.96103,3434.67,2675.55,1.0008
"latent_bias_weight_for_A[32,2]",-0.342584,0.0143199,0.869488,0.857342,-1.8059,-0.312207,1.05361,3732.7,1443.59,1.0018
"latent_bias_weight_for_A[33,1]",0.562804,0.0207926,0.943615,0.854639,-1.21166,0.687704,1.88197,2116.25,2366.74,1.00241
"latent_bias_weight_for_A[33,2]",-0.439858,0.0124371,0.796079,0.755524,-1.80741,-0.41152,0.818402,4145.38,3125.93,1.0015
"latent_bias_weight_for_A[34,1]",0.360924,0.0190315,0.972966,0.976249,-1.34261,0.456804,1.83164,2431.23,1342.13,1.00191
"latent_bias_weight_for_A[34,2]",1.27389,0.0213073,0.815943,0.664652,-0.254216,1.39073,2.38028,1740.4,1757.18,1.00382
"latent_bias_weight_for_A[35,1]",-0.567118,0.0147681,0.888737,0.855578,-2.06143,-0.562659,0.904499,3695.24,2504.02,1.00109
"latent_bias_weight_for_A[35,2]",-0.0842275,0.0144924,0.783512,0.744746,-1.54094,0.00323916,1.04218,3094.79,2673.76,1.00059
"latent_bias_weight_for_A[36,1]",-0.0145431,0.0219892,1.07155,1.06948,-1.68566,-0.0533464,1.82476,2495.75,2274.38,1.00169
"latent_bias_weight_for_A[36,2]",0.0618552,0.0205312,1.04062,1.00532,-1.6292,0.0573494,1.82539,2720.54,2493.58,1.00094
"latent_beta[1,1]",0.0134035,0.0107748,0.4197,0.351714,-0.58767,-0.0178494,0.767445,1678.65,1006.46,1.00179
"latent_beta[1,2]",-0.26245,0.0120112,0.485966,0.43015,-0.961067,-0.313796,0.586525,1720.63,2348.75,1.00108
"latent_beta[2,1]",1.27856,0.0117688,0.602025,0.587497,0.376463,1.23326,2.34244,2639.47,2131.22,1.00157
"latent_beta[2,2]",1.00889,0.00927568,0.516428,0.499724,0.222852,0.979122,1.89556,3259.86,2856.21,1.00008
"latent_beta[3,1]",1.36929,0.0115606,0.69234,0.670735,0.283521,1.34262,2.56764,3604.61,2520.22,1.00136
"latent_beta[3,2]",1.52826,0.0130017,0.713946,0.720455,0.397228,1.49641,2.75751,3009.12,2935.86,1.00053
"latent_beta[4,1]",0.883429,0.0195994,0.705725,0.673696,-0.251561,0.880916,2.05528,1299.63,1602.75,1.0041
"latent_beta[4,2]",1.34578,0.00983281,0.532515,0.532968,0.525428,1.31318,2.27162,3058.44,2784.13,1.00084
"latent_beta[5,1]",0.417772,0.00792244,0.346124,0.30961,-0.101074,0.401861,0.995418,1878.94,2227.6,0.999668
"latent_beta[5,2]",0.854894,0.00908657,0.455673,0.443388,0.144892,0.845409,1.64801,2566.53,2502.11,1.00062
"latent_beta[6,1]",0.416164,0.00889125,0.341092,0.330778,-0.122024,0.40796,0.976552,1493.29,1930.43,1.00162
"latent_beta[6,2]",1.02567,0.0106021,0.482307,0.485715,0.29688,0.994779,1.83234,2114.47,2725.61,1.00098
"latent_beta[7,1]",-0.118373,0.00953424,0.412534,0.353984,-0.710677,-0.154498,0.586716,1765.08,1939.23,1.00133
"latent_beta[7,2]",1.1009,0.00802052,0.451847,0.45553,0.405451,1.08566,1.87109,3320.22,3300.2,1.0029
"latent_beta[8,1]",-0.216367,0.0101951,0.363307,0.326768,-0.791808,-0.223825,0.387191,1370.19,1306.94,1.00062
"latent_beta[8,2]",0.783767,0.00834004,0.398495,0.376373,0.174015,0.76132,1.45863,2390.22,2513.54,1.00016
"latent_beta[9,1]",1.24208,0.0126929,0.668371,0.648097,0.184008,1.20946,2.40445,2798.85,2608.72,1.00312
"latent_beta[9,2]",-0.443953,0.0106044,0.429651,0.380242,-1.10617,-0.473434,0.317381,1776.42,1341.34,1.00111
"latent_beta[10,1]",1.21341,0.0108062,0.697784,0.708401,0.13598,1.18105,2.40197,4227.33,2793.99,1.00084
"latent_beta[10,2]",-0.0529604,0.011064,0.627817,0.591967,-1.00155,-0.102716,1.04305,3351.49,2614.07,1.00199
"latent_beta[11,1]",-0.452955,0.00943249,0.408313,0.363617,-1.08043,-0.478473,0.233893,1865.65,2008.74,1.0017
"latent_beta[11,2]",-1.13977,0.0111476,0.412692,0.387601,-1.82848,-1.13118,-0.507998,1469.45,1468.22,1.00112
"latent_beta[12,1]",-0.409397,0.0133588,0.435438,0.377706,-1.07193,-0.432593,0.299202,1107.96,1425.4,1.00355
"latent_beta[12,2]",0.432975,0.0122452,0.7051,0.689244,-0.706063,0.406251,1.58576,3454.34,2728.42,1.00058
"latent_beta[13,1]",0.749359,0.0100991,0.591115,0.578293,-0.107758,0.698357,1.7842,3638.11,2806.9,1.00022
"latent_beta[13,2]",1.68529,0.00881745,0.517812,0.502557,0.872241,1.65903,2.60018,3633.34,3163.4,1.00009
"latent_beta[14,1]",-1.2083,0.0121641,0.4204,0.357047,-1.85403,-1.22728,-0.512386,1277.91,1023.14,1.00257
"latent_beta[14,2]",-1.69482,0.0186997,0.66995,0.520682,-2.61447,-1.77616,-0.347917,1418.7,1550.53,1.00269
"latent_beta[15,1]",1.21511,0.00976313,0.521447,0.503395,0.408722,1.18744,2.11716,2898.55,2620.99,1.00226
"latent_beta[15,2]",1.64808,0.00869272,0.556447,0.549985,0.779617,1.62069,2.60496,4182.52,2809.37,1.00017
"latent_beta[16,1]",-1.25968,0.0122271,0.531476,0.459791,-2.04459,-1.29794,-0.33925,1936.22,1715.06,1.00159
"latent_beta[16,2]",-0.505718,0.0109934,0.567869,0.50704,-1.36174,-0.557681,0.531736,2555.15,1935.57,1.00157
"latent_beta[17,1]",0.0252699,0.00818731,0.323017,0.296938,-0.480605,0.0227977,0.535458,1589.56,1957.43,1.0037
"latent_beta[17,2]",0.00582044,0.00721944,0.346411,0.324331,-0.562492,0.00164655,0.588224,2312.27,2733.14,0.999978
"latent_beta[18,1]",-0.956181,0.0120746,0.400463,0.340779,-1.56619,-0.972163,-0.32485,1178.06,1050.77,1.00027
"latent_beta[18,2]",-1.27134,0.0117431,0.455918,0.390724,-1.97853,-1.29164,-0.509147,1545.05,1603.01,1.00115
"latent_beta[19,1]",-1.1502,0.0123354,0.422629,0.356083,-1.79606,-1.16111,-0.499207,1286.49,1585.73,1.00173
"latent_beta[19,2]",-1.41452,0.0151619,0.64696,0.540927,-2.36422,-1.47982,-0.205211,1923.81,2185.65,1.00147
"latent_beta[20,1]",-0.149896,0.0117723,0.455376,0.384228,-0.812784,-0.18837,0.664319,1601.45,1217.36,1.00257
"latent_beta[20,2]",0.0570632,0.00764596,0.379779,0.364032,-0.560668,0.0480546,0.671828,2474.54,2692.84,0.999732
"latent_beta[21,1]",0.178956,0.0100546,0.358642,0.32522,-0.42458,0.19159,0.726593,1271.27,1335.97,1.00255
"latent_beta[21,2]",-0.773572,0.00865653,0.332679,0.322115,-1.33552,-0.762269,-0.254523,1507.2,2275.42,1.00131
"latent_beta[22,1]",1.52972,0.0157806,0.676533,0.651202,0.517485,1.48402,2.65304,2728.41,1081.66,1.00087
"latent_beta[22,2]",-0.158842,0.00788468,0.337304,0.325859,-0.710308,-0.157818,0.38571,1872.76,2468.12,0.999538
"latent_beta[23,1]",0.323488,0.0112491,0.585372,0.572502,-0.541913,0.261994,1.38254,2813.93,2667.18,1.00108
"latent_beta[23,2]",-0.13067,0.00869727,0.366324,0.346725,-0.744668,-0.123524,0.454254,1903.67,1590.06,1.00056
"latent_beta[24,1]",-0.486149,0.010872,0.354028,0.307599,-1.02552,-0.493042,0.0928036,1108.0,1507.8,1.00187
"latent_beta[24,2]",0.154759,0.00899708,0.377273,0.352126,-0.432828,0.137475,0.785444,1807.36,1458.18,1.00118
"latent_beta[25,1]",-0.94896,0.0103035,0.384458,0.329909,-1.54233,-0.949414,-0.357456,1472.4,1729.91,1.0024
"latent_beta[25,2]",0.321847,0.0110064,0.554772,0.52982,-0.496761,0.273687,1.34202,2736.23,2366.31,1.00008
"latent_beta[26,1]",0.391434,0.0079863,0.331113,0.309541,-0.123268,0.377044,0.943922,1702.49,2079.41,1.00093
"latent_beta[26,2]",0.385585,0.00729432,0.412382,0.399951,-0.27208,0.372032,1.0801,3284.49,2815.97,1.00085
"latent_beta[27,1]",-0.346611,0.0106367,0.532234,0.488608,-1.10468,-0.413419,0.621303,2671.03,2279.14,1.00113
"latent_beta[27,2]",-0.510996,0.010629,0.467759,0.43335,-1.22387,-0.536703,0.308521,1974.25,2393.47,1.00066
"latent_beta[28,1]",-0.831563,0.0109379,0.371907,0.334611,-1.39783,-0.836867,-0.251013,1183.27,1402.3,1.00191
"latent_beta[28,2]",0.271804,0.00824846,0.383847,0.369072,-0.331423,0.26388,0.917212,2193.11,2761.94,1.00071
"latent_beta[29,1]",1.32299,0.00987715,0.515722,0.506856,0.52178,1.2958,2.22571,2797.75,2540.09,1.00068
"latent_beta[29,2]",0.86314,0.00922646,0.425365,0.408149,0.211085,0.849281,1.57147,2163.09,2494.66,1.00044
"latent_beta[30,1]",0.21939,0.0104771,0.418997,0.386077,-0.434181,0.207228,0.905252,1691.79,1259.62,1.00234
"latent_beta[30,2]",-0.159814,0.00931646,0.360232,0.324342,-0.738763,-0.166575,0.420473,1537.18,1675.45,1.00045
"latent_beta[31,1]",1.21744,0.0107766,0.628366,0.619358,0.306138,1.15495,2.35267,3483.17,3113.24,1.00049
"latent_beta[31,2]",-0.0316696,0.00818874,0.35383,0.333599,-0.598715,-0.0359414,0.54203,1901.32,2184.95,0.999747
"latent_beta[32,1]",0.135615,0.00852228,0.340648,0.307946,-0.381039,0.124889,0.686182,1597.69,1893.74,1.00256
"latent_beta[32,2]",-0.0194806,0.0106942,0.553299,0.519592,-0.829489,-0.0716423,0.976671,2778.93,2736.46,1.00015
"latent_beta[33,1]",-0.594025,0.0114028,0.431111,0.362416,-1.23132,-0.624189,0.130568,1515.52,1172.85,1.00181
"latent_beta[33,2]",-0.30087,0.00980883,0.511931,0.463542,-1.10369,-0.325333,0.587698,2830.11,2733.59,1.0016
"latent_beta[34,1]",-0.73264,0.0124507,0.474946,0.402785,-1.42806,-0.769621,0.0987089,1791.22,1116.18,1.00104
"latent_beta[34,2]",-0.258405,0.00881115,0.383006,0.336592,-0.82433,-0.278059,0.388776,1877.63,1620.34,1.00185
"latent_beta[35,1]",1.1042,0.00903458,0.515981,0.488084,0.288857,1.08305,1.99643,3273.43,2370.63,1.00024
"latent_beta[35,2]",-0.0733793,0.00821832,0.398473,0.383912,-0.703639,-0.0749461,0.588031,2369.39,2878.34,1.00146
"latent_beta[36,1]",-1.53965,0.0195227,0.907064,0.850234,-2.88888,-1.66402,0.125362,2221.5,2709.07,1.00164
"latent_beta[36,2]",-1.33389,0.0162641,0.917059,0.894961,-2.75154,-1.38508,0.268437,3215.55,2858.37,1.00045
"lr_reward[1,1]",0.298559,0.0134147,0.280792,0.0934357,0.0669174,0.173234,0.947093,605.695,1753.99,1.00355
"lr_reward[1,2]",0.460296,0.00353496,0.167626,0.168728,0.198225,0.452089,0.755375,2314.66,2525.38,0.999912
"lr_reward[2,1]",0.176052,0.0042003,0.149858,0.0955254,0.0311119,0.125086,0.498408,1261.16,2103.38,1.00333
"lr_reward[2,2]",0.0733593,0.000583766,0.0342328,0.0317684,0.0260383,0.0689292,0.135708,3278.35,3188.51,1.0009
"lr_reward[3,1]",0.140902,0.00205625,0.0953755,0.0792383,0.0296303,0.118248,0.324279,2195.1,2690.28,1.00134
"lr_reward[3,2]",0.116162,0.000874874,0.0543638,0.0558191,0.0392598,0.109839,0.214491,3956.42,3321.64,1.00044
"lr_reward[4,1]",0.0170981,0.00156115,0.057819,0.00398696,5.59996e-05,0.00303837,0.0752877,1477.23,1231.89,1.00229
"lr_reward[4,2]",0.0921351,0.00240783,0.0798071,0.0540194,0.0153633,0.068173,0.253829,1750.32,1135.86,1.00109
"lr_reward[5,1]",0.131267,0.00309711,0.0974888,0.0365865,0.0537795,0.0993915,0.36039,1224.93,1751.65,1.00146
"lr_reward[5,2]",0.110155,0.000654854,0.0420013,0.0430468,0.0471103,0.107777,0.183085,3913.67,2565.93,1.0
"lr_reward[6,1]",0.116793,0.000721874,0.0391062,0.0335342,0.0551549,0.1172,0.175791,3007.96,2213.58,1.00028
