,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"latent_weight_for_A[23,1]",-0.1489,0.0127498,0.904621,0.899711,-1.69509,-0.120325,1.25969,5136.24,3247.38,0.999956
"latent_weight_for_A[23,2]",-0.366752,0.0149777,0.870947,0.854322,-1.84322,-0.354011,1.04409,3380.37,2675.38,1.00065
"latent_weight_for_A[24,1]",0.00144607,0.0151614,0.883797,0.851052,-1.5076,0.0720376,1.36943,3370.82,2991.53,1.00015
"latent_weight_for_A[24,2]",-0.240099,0.0154132,0.893687,0.874526,-1.77474,-0.210458,1.17273,3369.37,2137.65,1.00151
"latent_weight_for_A[25,1]",-0.139966,0.0184149,0.922944,0.891876,-1.70911,-0.111107,1.35099,2511.84,2460.05,1.00081
"latent_weight_for_A[25,2]",-0.313293,0.013297,0.798676,0.755657,-1.72178,-0.261535,0.903222,3720.27,2565.95,1.0012
"latent_weight_for_A[26,1]",-0.438893,0.0147263,0.861562,0.840349,-1.94069,-0.404146,0.902775,3482.91,2730.86,1.001
"latent_weight_for_A[26,2]",-0.456347,0.0125194,0.846046,0.845579,-1.83794,-0.452865,0.914209,4645.8,2990.21,1.00117
"latent_weight_for_A[27,1]",-0.323762,0.0164699,0.891248,0.853869,-1.80786,-0.32337,1.13909,2934.41,2222.18,1.00164
"latent_weight_for_A[27,2]",-0.166818,0.015891,0.832009,0.78698,-1.65946,-0.0957198,1.06298,2730.49,2821.95,1.00016
"latent_weight_for_A[28,1]",-0.401849,0.026058,0.926886,0.90409,-1.88996,-0.431316,1.21873,1383.79,1986.13,1.00231
"latent_weight_for_A[28,2]",-0.10532,0.0136579,0.840178,0.827914,-1.56097,-0.046837,1.19966,3790.77,3029.52,1.00073
"latent_weight_for_A[29,1]",0.196744,0.0144854,0.761416,0.669962,-1.16596,0.248731,1.34678,2957.5,2697.97,1.00227
"latent_weight_for_A[29,2]",0.379944,0.0215145,0.957188,0.974389,-1.35522,0.510498,1.70823,2053.8,3111.03,1.00081
"latent_weight_for_A[30,1]",-0.629929,0.0197731,0.909817,0.875163,-2.11145,-0.645942,0.90007,2160.43,2356.57,1.00159
"latent_weight_for_A[30,2]",-0.210857,0.0156389,0.898087,0.914215,-1.7006,-0.210531,1.24831,3284.45,2417.09,1.00072
"latent_weight_for_A[31,1]",-0.51399,0.0127708,0.841964,0.800931,-1.98982,-0.480839,0.801215,4338.74,2834.13,1.00094
"latent_weight_for_A[31,2]",-0.346291,0.0144545,0.864847,0.830865,-1.77875,-0.301965,1.00824,3579.82,2128.77,1.00027
"latent_weight_for_A[32,1]",-0.388335,0.0142427,0.859192,0.843973,-1.84139,-0.371544,0.984405,3614.21,2386.36,1.00041
"latent_weight_for_A[32,2]",-0.328373,0.0141756,0.893047,0.883747,-1.78371,-0.309415,1.12728,4024.73,2531.86,1.001
"latent_weight_for_A[33,1]",0.607605,0.01998,0.846009,0.770638,-0.942423,0.720369,1.82012,1915.47,2553.89,1.00044
"latent_weight_for_A[33,2]",-0.470907,0.0140239,0.850005,0.804544,-1.90167,-0.452197,0.92907,3688.42,2793.4,1.00082
"latent_weight_for_A[34,1]",0.442418,0.0203779,0.947202,0.914272,-1.25011,0.569742,1.80974,2216.34,3058.99,1.00209
"latent_weight_for_A[34,2]",1.038,0.0255666,0.957315,0.88304,-0.756635,1.20529,2.35849,1512.29,2138.27,1.00081
"latent_weight_for_A[35,1]",-0.580191,0.0149511,0.843999,0.816449,-1.97191,-0.588948,0.799898,3287.51,2500.03,1.00042
"latent_weight_for_A[35,2]",-0.267791,0.0136212,0.78667,0.763874,-1.62087,-0.211981,0.921097,3541.7,2555.97,1.0004
"latent_weight_for_A[36,1]",0.178015,0.0230724,1.11751,1.17104,-1.64533,0.154838,1.99354,2426.1,2813.59,1.00085
"latent_weight_for_A[36,2]",0.193527,0.0194979,1.12296,1.16441,-1.56657,0.158461,2.08555,3383.48,2885.12,0.999728
"latent_beta[1,1]",0.0487089,0.01004,0.439302,0.388747,-0.621055,0.0263401,0.808155,2014.92,1974.49,1.00537
"latent_beta[1,2]",-0.206418,0.0111029,0.489527,0.455774,-0.924821,-0.246269,0.666572,2022.84,2469.62,1.0008
"latent_beta[2,1]",1.24747,0.0101491,0.612278,0.589065,0.283469,1.22752,2.29833,3645.22,3129.38,1.00152
"latent_beta[2,2]",1.00649,0.00970066,0.529311,0.520176,0.209261,0.974936,1.90522,3214.07,2390.76,1.00276
"latent_beta[3,1]",1.3826,0.0110193,0.717794,0.696003,0.276557,1.35103,2.61376,4176.69,2775.83,1.00004
"latent_beta[3,2]",1.67164,0.0113481,0.67398,0.640987,0.556992,1.67323,2.77508,3599.71,2792.43,1.00036
"latent_beta[4,1]",0.125761,0.0160302,0.615996,0.592968,-0.853252,0.11097,1.15435,1471.18,1792.2,1.00146
"latent_beta[4,2]",1.38429,0.00954735,0.555335,0.547357,0.52187,1.35384,2.33766,3464.97,2597.46,1.0004
"latent_beta[5,1]",0.468413,0.00857119,0.392141,0.353537,-0.141241,0.448994,1.12277,2087.59,2468.73,1.00449
"latent_beta[5,2]",0.873677,0.00843563,0.475233,0.46922,0.13148,0.846743,1.67756,3211.91,2870.64,1.00047
"latent_beta[6,1]",0.493436,0.00938989,0.373093,0.342567,-0.0733849,0.467831,1.13148,1728.79,1826.29,1.00222
"latent_beta[6,2]",1.02569,0.0117539,0.51542,0.491492,0.241188,0.985992,1.94973,1970.1,2251.19,1.00186
"latent_beta[7,1]",-0.10868,0.00887063,0.419647,0.371608,-0.751598,-0.130855,0.615309,2251.18,2461.43,1.00169
"latent_beta[7,2]",1.10014,0.00829939,0.487552,0.48,0.328478,1.07803,1.93507,3557.33,3004.56,1.00075
"latent_beta[8,1]",-0.187246,0.0101507,0.394671,0.359138,-0.795826,-0.19363,0.484294,1520.53,1974.93,1.00248
"latent_beta[8,2]",0.789965,0.00798142,0.409944,0.390178,0.146801,0.77842,1.4933,2728.73,2436.43,1.0024
"latent_beta[9,1]",1.2303,0.0127674,0.691422,0.677696,0.119089,1.20898,2.41803,2941.53,2686.47,1.00053
"latent_beta[9,2]",-0.393871,0.0102211,0.451884,0.393766,-1.06409,-0.426322,0.40931,2027.53,2173.18,1.00147
"latent_beta[10,1]",1.1663,0.0110298,0.702201,0.674847,0.108205,1.12242,2.4056,4138.92,2567.26,1.00026
"latent_beta[10,2]",-0.000506454,0.0100334,0.618168,0.601121,-0.948154,-0.0411746,1.08092,3891.21,3029.9,1.00163
"latent_beta[11,1]",-0.403359,0.00988016,0.439764,0.394662,-1.061,-0.424479,0.337053,2119.32,2180.99,1.00313
"latent_beta[11,2]",-1.13998,0.0117258,0.406926,0.383663,-1.83184,-1.12423,-0.516418,1207.31,1976.71,1.00274
"latent_beta[12,1]",-0.369891,0.0127907,0.464687,0.423371,-1.10393,-0.381553,0.418289,1297.97,2007.2,1.00109
"latent_beta[12,2]",0.478495,0.01275,0.69145,0.675868,-0.642827,0.475386,1.64418,2976.07,2515.13,1.00135
"latent_beta[13,1]",0.744767,0.0094298,0.617131,0.598193,-0.17982,0.701541,1.82771,4435.65,3062.38,1.00009
"latent_beta[13,2]",1.62694,0.0092862,0.540765,0.527472,0.80047,1.59236,2.56733,3475.05,3072.3,1.00017
"latent_beta[14,1]",-1.2113,0.0115567,0.446274,0.395581,-1.89539,-1.22811,-0.500538,1518.32,1785.2,1.00145
"latent_beta[14,2]",-1.76137,0.0164066,0.670901,0.574811,-2.71005,-1.81989,-0.542187,1772.37,2246.87,1.00364
"latent_beta[15,1]",1.21043,0.00881162,0.527625,0.503,0.391982,1.18739,2.07083,3639.82,2918.92,1.00119
"latent_beta[15,2]",1.66064,0.00886762,0.555233,0.543217,0.785877,1.62923,2.61303,4101.11,3207.17,1.00067
"latent_beta[16,1]",-1.23324,0.0123749,0.573573,0.48687,-2.08954,-1.27866,-0.212133,2233.78,2169.22,1.00117
"latent_beta[16,2]",-0.473813,0.011987,0.593623,0.562407,-1.33683,-0.532905,0.603629,2592.26,2318.41,1.00108
"latent_beta[17,1]",0.0793981,0.00841521,0.35158,0.315867,-0.462714,0.0574986,0.674412,1791.03,1742.02,1.00061
"latent_beta[17,2]",0.0109798,0.00881842,0.37829,0.353606,-0.580436,-0.00218636,0.647108,1937.36,1870.78,1.00203
"latent_beta[18,1]",-0.938028,0.010961,0.417229,0.37895,-1.57393,-0.956446,-0.270676,1523.64,1773.85,1.00129
"latent_beta[18,2]",-1.20101,0.0137937,0.489567,0.414194,-1.92712,-1.238,-0.33557,1328.14,1561.77,1.0006
"latent_beta[19,1]",-1.10914,0.0130752,0.468527,0.402418,-1.78927,-1.13993,-0.281545,1473.54,1187.04,1.00089
"latent_beta[19,2]",-1.36165,0.0145525,0.656607,0.573314,-2.29318,-1.4287,-0.180806,2155.91,2286.55,1.00089
"latent_beta[20,1]",-0.150002,0.0104522,0.466963,0.41962,-0.854228,-0.188491,0.687955,2059.48,2470.43,1.00159
"latent_beta[20,2]",0.0764591,0.00836647,0.404877,0.378046,-0.53981,0.0629137,0.750007,2526.26,2302.07,1.00313
"latent_beta[21,1]",0.274194,0.00804558,0.391289,0.35394,-0.339798,0.269666,0.915535,2372.11,2285.31,1.00157
"latent_beta[21,2]",-0.816103,0.0134806,0.419142,0.360629,-1.48171,-0.825654,-0.168095,1086.3,1043.55,1.00054
"latent_beta[22,1]",1.53664,0.013092,0.706774,0.706763,0.45176,1.49239,2.75901,2888.64,2794.66,1.00089
"latent_beta[22,2]",-0.199009,0.0081812,0.368295,0.342612,-0.778323,-0.207339,0.40649,2089.45,2450.16,1.00096
"latent_beta[23,1]",0.328388,0.0101253,0.578878,0.559217,-0.559333,0.286363,1.35389,3355.81,3254.43,1.00156
"latent_beta[23,2]",-0.0803655,0.00819067,0.38945,0.359319,-0.7017,-0.0924855,0.566826,2267.12,2203.22,1.00214
"latent_beta[24,1]",-0.42832,0.00934635,0.399554,0.349251,-1.02594,-0.454714,0.267202,1843.65,1923.96,1.0019
"latent_beta[24,2]",0.148807,0.00934322,0.389154,0.364891,-0.453687,0.1332,0.771622,1893.22,2154.07,1.00198
"latent_beta[25,1]",-0.917659,0.0105785,0.431371,0.368304,-1.565,-0.93552,-0.186346,1740.43,1712.61,1.00019
"latent_beta[25,2]",0.351288,0.0113136,0.570637,0.56449,-0.481986,0.304253,1.37361,2612.67,2934.53,1.00001
"latent_beta[26,1]",0.450107,0.00874379,0.374053,0.342784,-0.124877,0.427203,1.10018,1925.44,2367.31,1.0015
"latent_beta[26,2]",0.385682,0.00782744,0.436438,0.418373,-0.28434,0.36522,1.13178,3178.54,2593.04,1.00058
"latent_beta[27,1]",-0.346719,0.0102151,0.543318,0.492067,-1.13829,-0.39076,0.661085,3046.24,2309.25,1.00071
"latent_beta[27,2]",-0.558155,0.0100103,0.486095,0.441608,-1.28709,-0.594946,0.269723,2377.8,2356.92,1.00145
"latent_beta[28,1]",-0.817959,0.0118503,0.410832,0.343434,-1.46677,-0.831444,-0.150649,1340.34,1498.31,1.00194
"latent_beta[28,2]",0.308741,0.00821863,0.406479,0.377377,-0.328503,0.300498,0.996792,2564.48,2307.58,1.00082
"latent_beta[29,1]",1.30664,0.00944448,0.527955,0.510378,0.512353,1.26952,2.21765,3227.08,2762.75,1.00167
"latent_beta[29,2]",0.831159,0.00924822,0.448465,0.42435,0.13286,0.822701,1.60431,2459.36,2113.68,1.0015
"latent_beta[30,1]",0.219749,0.0122808,0.466578,0.424605,-0.550959,0.227526,0.963411,1554.1,889.718,1.00147
"latent_beta[30,2]",-0.122532,0.00881923,0.381524,0.34647,-0.721096,-0.137301,0.496546,1874.64,2168.96,0.999961
"latent_beta[31,1]",1.23529,0.010467,0.644815,0.644909,0.279777,1.17903,2.36589,4012.47,2645.55,1.00029
"latent_beta[31,2]",-0.0426528,0.0087134,0.380392,0.342352,-0.650758,-0.0496294,0.581136,1924.09,2288.63,1.00049
"latent_beta[32,1]",0.164241,0.00898994,0.359989,0.330113,-0.384636,0.155401,0.766641,1673.9,2120.29,1.00312
"latent_beta[32,2]",0.00891601,0.0106251,0.548044,0.502365,-0.776587,-0.0535866,1.01145,2788.44,2339.54,1.00114
"latent_beta[33,1]",-0.575183,0.0120424,0.465717,0.410979,-1.27955,-0.595298,0.190771,1496.92,1898.16,1.00124
"latent_beta[33,2]",-0.259493,0.011796,0.543322,0.499165,-1.06924,-0.297473,0.678866,2292.6,2075.28,1.00228
"latent_beta[34,1]",-0.686308,0.0117788,0.504827,0.451342,-1.45039,-0.723454,0.20849,1891.53,2260.62,1.00131
"latent_beta[34,2]",-0.198215,0.00928002,0.43919,0.393654,-0.853103,-0.232727,0.581199,2263.58,2404.0,1.0
"latent_beta[35,1]",1.1305,0.00950453,0.543545,0.542345,0.289749,1.11767,2.02709,3308.81,2784.4,1.00143
"latent_beta[35,2]",-0.0903117,0.00859198,0.411131,0.39366,-0.730213,-0.104792,0.615094,2305.68,2697.85,1.00014
"latent_beta[36,1]",-1.56924,0.0168985,0.887383,0.824882,-2.86252,-1.67738,0.0174856,2862.09,2689.16,1.00004
"latent_beta[36,2]",-1.34028,0.0161138,0.902053,0.895287,-2.75777,-1.37671,0.2148,3141.66,2985.34,1.00157
"lr_reward[1,1]",0.289602,0.0101751,0.259311,0.0978605,0.0707746,0.179767,0.923797,914.185,2597.4,1.00457
"lr_reward[1,2]",0.465634,0.00332685,0.167103,0.174249,0.203796,0.45745,0.756283,2540.28,2397.06,1.00232
"lr_reward[2,1]",0.207709,0.00308397,0.154242,0.122684,0.0403888,0.161001,0.52955,2406.37,3299.86,1.00073
"lr_reward[2,2]",0.0735431,0.000606129,0.0360052,0.0317591,0.0254118,0.06842,0.141141,3584.04,3138.89,1.00081
"lr_reward[3,1]",0.143563,0.00208158,0.0937915,0.0767391,0.0366022,0.122819,0.319502,2277.08,2212.28,1.00008
"lr_reward[3,2]",0.117299,0.000781926,0.0525795,0.0531861,0.0397555,0.113499,0.211401,4340.55,3132.41,1.00109
"lr_reward[4,1]",0.104704,0.00357053,0.148741,0.0633997,0.00170719,0.0530711,0.430355,1889.42,2053.39,1.00064
"lr_reward[4,2]",0.0716114,0.00136116,0.0664272,0.0432676,0.0108842,0.0508651,0.200232,2568.18,2597.84,1.00048
"lr_reward[5,1]",0.151017,0.00317884,0.10938,0.049748,0.0557074,0.109897,0.395072,1264.34,2603.63,1.00491
"lr_reward[5,2]",0.1066,0.00059544,0.0421319,0.0434187,0.0429685,0.103926,0.179978,4930.71,3030.8,1.00056
"lr_reward[6,1]",0.118316,0.000782173,0.0392961,0.0327371,0.057569,0.118333,0.177955,2775.5,2263.56,1.0004
"lr_reward[6,2]",0.115966,0.00121485,0.0645599,0.0574065,0.035738,0.103097,0.238848,2516.25,3080.11,1.001
"lr_reward[7,1]",0.48225,0.0040925,0.232111,0.282287,0.143175,0.460491,0.876734,3235.12,2735.0,1.0007
"lr_reward[7,2]",0.100993,0.000619877,0.040817,0.0380346,0.0414829,0.0975828,0.17131,4313.06,2782.97,1.00058
"lr_reward[8,1]",0.154677,0.000637956,0.0545184,0.0523069,0.0758041,0.14922,0.249617,7461.67,2876.14,1.00002
"lr_reward[8,2]",0.0997663,0.000412155,0.0308031,0.0306751,0.0506475,0.0985916,0.151872,5609.57,2941.25,1.00197
"lr_reward[9,1]",0.196661,0.00426532,0.176247,0.0972497,0.0262306,0.144193,0.606189,2173.15,2252.59,0.99986
"lr_reward[9,2]",0.271078,0.000987261,0.0835139,0.0812532,0.148291,0.265464,0.416403,7250.86,2937.78,1.00013
"lr_reward[10,1]",0.239527,0.00397893,0.186754,0.136594,0.0412821,0.183621,0.645593,2377.56,2541.13,1.00012
"lr_reward[10,2]",0.0705579,0.00095059,0.052347,0.0390264,0.0161282,0.0588043,0.165764,4089.99,2826.96,1.001
"lr_reward[11,1]",0.441868,0.00317319,0.188744,0.188186,0.159765,0.421667,0.792094,4047.9,2394.72,1.00315
"lr_reward[11,2]",0.390712,0.00190577,0.127246,0.123786,0.186697,0.386406,0.602426,4414.65,1869.69,1.00186
"lr_reward[12,1]",0.240796,0.0046212,0.181755,0.14158,0.0267526,0.186611,0.611633,1363.07,1423.86,1.00209
"lr_reward[12,2]",0.0522126,0.00105679,0.0484939,0.0264061,0.0116776,0.040647,0.125155,2776.18,2651.75,1.00291
"lr_reward[13,1]",0.243457,0.00393826,0.175204,0.126093,0.0567129,0.198989,0.633655,2516.6,2144.27,1.00156
"lr_reward[13,2]",0.0719054,0.000501303,0.0321072,0.0304292,0.0275072,0.0671295,0.129788,4080.54,3165.02,0.99972
"lr_reward[14,1]",0.613461,0.00162549,0.134436,0.139015,0.396348,0.611563,0.839604,7012.34,2924.72,0.999969
"lr_reward[14,2]",0.495385,0.00685308,0.279198,0.344652,0.0368781,0.520854,0.914256,1738.84,1812.5,1.00119
"lr_reward[15,1]",0.0479823,0.00234549,0.0615911,0.019803,0.0131764,0.0370051,0.0966165,1952.65,1314.46,1.0004
"lr_reward[15,2]",0.0432637,0.000296352,0.0202529,0.0193875,0.0153971,0.040584,0.0799368,4747.22,3216.52,1.0003
"lr_reward[16,1]",0.391174,0.00374574,0.23299,0.252135,0.0462827,0.365216,0.811501,3388.09,1822.67,1.00354
"lr_reward[16,2]",0.127511,0.00129746,0.0807156,0.0786257,0.0264056,0.114245,0.284859,3332.58,2199.77,1.00202
"lr_reward[17,1]",0.188736,0.00356071,0.0938909,0.0342881,0.12138,0.169778,0.286218,1611.02,893.193,1.00219
"lr_reward[17,2]",0.299697,0.0011508,0.0778718,0.0740996,0.173809,0.299301,0.431427,4697.0,2377.62,1.00095
"lr_reward[18,1]",0.676235,0.00194937,0.148171,0.156304,0.42422,0.677307,0.91894,5627.92,2733.37,1.00081
"lr_reward[18,2]",0.396503,0.00133993,0.107446,0.100003,0.234953,0.389975,0.583873,7081.1,2580.52,1.0013
"lr_reward[19,1]",0.762111,0.00196804,0.148994,0.155247,0.489302,0.781905,0.969441,5853.44,2839.46,1.0011
"lr_reward[19,2]",0.426106,0.00543614,0.247634,0.300402,0.0422703,0.438637,0.819665,2042.92,1842.77,1.00136
"lr_reward[20,1]",0.689361,0.00289959,0.166533,0.1902,0.403072,0.694925,0.945275,3077.8,2690.49,1.00133
"lr_reward[20,2]",0.286658,0.00117032,0.0678464,0.0553492,0.18962,0.280658,0.399877,3925.22,2651.39,1.00021
"lr_reward[21,1]",0.199404,0.00290751,0.100518,0.0454839,0.115273,0.1756,0.36219,2541.04,1242.22,1.00192
"lr_reward[21,2]",0.340449,0.00371221,0.176804,0.17472,0.0487576,0.335844,0.648747,2004.19,982.695,1.00137
"lr_reward[22,1]",0.257065,0.00418056,0.185781,0.141453,0.0542912,0.20785,0.665102,1990.82,2559.18,1.00232
"lr_reward[22,2]",0.340065,0.000839454,0.068036,0.0648119,0.227732,0.342598,0.450167,6765.3,2924.85,1.00115
"lr_reward[23,1]",0.220826,0.00236369,0.137404,0.126823,0.04849,0.195604,0.484293,3375.8,3243.03,1.00044
"lr_reward[23,2]",0.246305,0.000768413,0.0608949,0.0594382,0.151352,0.244717,0.348823,6359.84,3062.51,0.999742
"lr_reward[24,1]",0.510093,0.00164556,0.123725,0.120085,0.313472,0.503508,0.721858,5903.53,2768.02,1.00063
"lr_reward[24,2]",0.312628,0.00127949,0.0773045,0.0706222,0.186204,0.314673,0.435141,3860.88,2679.22,1.00219
"lr_reward[25,1]",0.712856,0.0017848,0.140522,0.147562,0.469628,0.71734,0.936106,5909.54,2500.09,1.00085
"lr_reward[25,2]",0.203999,0.00174324,0.102168,0.107979,0.0601159,0.19546,0.383323,3202.77,2852.74,0.999727
"lr_reward[26,1]",0.225437,0.000643077,0.0412123,0.0365112,0.166101,0.222311,0.295374,4179.47,3337.05,1.00083
"lr_reward[26,2]",0.351081,0.00103115,0.0736746,0.0676629,0.232261,0.347713,0.473662,5140.12,2723.67,1.00077
"lr_reward[27,1]",0.905486,0.00140396,0.0865759,0.0698334,0.729928,0.929552,0.994663,3243.29,2313.33,1.00085
"lr_reward[27,2]",0.817082,0.00152998,0.0973205,0.0968271,0.635659,0.830145,0.950853,3774.3,2765.48,0.999996
"lr_reward[28,1]",0.512902,0.00163709,0.109594,0.105875,0.358894,0.498835,0.710575,5601.07,2716.75,1.00023
"lr_reward[28,2]",0.13275,0.000505384,0.0393056,0.0390354,0.0720782,0.129944,0.201945,6005.99,2909.4,1.00019
"lr_reward[29,1]",0.0407401,0.000540237,0.0283066,0.0228277,0.00916781,0.0344056,0.0943096,2651.25,3054.9,1.00036
"lr_reward[29,2]",0.164386,0.00227796,0.0853758,0.0898135,0.0568984,0.146491,0.320963,1366.35,2990.93,1.00169
"lr_reward[30,1]",0.120048,0.00636714,0.116781,0.0388799,0.0448365,0.0955489,0.222109,1714.88,496.046,1.00224
"lr_reward[30,2]",0.349916,0.000848882,0.0610262,0.0577525,0.248122,0.352024,0.447712,5286.05,3161.44,0.999674
"lr_reward[31,1]",0.198752,0.000702628,0.0376464,0.0247224,0.153986,0.192239,0.265181,3766.32,2727.17,1.00186
"lr_reward[31,2]",0.198735,0.000923318,0.0594958,0.0530875,0.111355,0.193676,0.297985,5317.1,2477.02,0.999878
"lr_reward[32,1]",0.174313,0.000970565,0.0553735,0.0444076,0.0996989,0.168185,0.266392,4164.01,2490.66,0.999982
"lr_reward[32,2]",0.156924,0.00147075,0.0945251,0.0866001,0.0401774,0.140857,0.328934,3824.22,2480.2,1.00095
"lr_reward[33,1]",0.56343,0.00339063,0.194824,0.209137,0.250036,0.55796,0.89221,3265.69,2489.44,1.00204
"lr_reward[33,2]",0.108233,0.00117629,0.06669,0.0567562,0.0280965,0.0955044,0.2267,3467.13,2489.71,1.00088
"lr_reward[34,1]",0.514328,0.00360637,0.183925,0.173019,0.144545,0.536026,0.777719,3081.7,2005.18,1.00113
"lr_reward[34,2]",0.315736,0.00560761,0.211611,0.189182,0.0697353,0.251314,0.730564,1331.37,2032.32,1.00068
"lr_reward[35,1]",0.0710154,0.000626938,0.0376537,0.0304775,0.0249155,0.0643003,0.138848,4081.63,3216.29,1.0021
"lr_reward[35,2]",0.258572,0.0012554,0.0909413,0.0918708,0.119078,0.252107,0.417237,5030.3,2893.34,1.00236
"lr_reward[36,1]",0.252771,0.00653771,0.294641,0.161805,0.00122253,0.113255,0.886875,1931.97,2935.92,1.0002
"lr_reward[36,2]",0.116593,0.00320655,0.159477,0.0589765,0.00280121,0.0479839,0.491173,2445.22,2940.6,1.00136
"lr_action[1,1]",0.0169192,0.000677545,0.0269013,0.0127697,4.22182e-05,0.0101356,0.0545474,871.246,1910.85,1.00221
"lr_action[1,2]",0.10242,0.00460662,0.166277,0.0522379,0.000379274,0.0443286,0.451127,1623.58,1595.56,1.0021
"lr_action[2,1]",0.0334797,0.000668456,0.0368129,0.0219384,0.0015133,0.0227459,0.100324,2597.68,2403.68,1.00234
"lr_action[2,2]",0.0686012,0.00426111,0.154563,0.0186241,2.59298e-05,0.0130352,0.38344,1092.9,1869.6,1.00167
"lr_action[3,1]",0.031704,0.000788526,0.0414601,0.0215489,0.000497492,0.0207024,0.0957432,2291.14,2320.95,1.00149
"lr_action[3,2]",0.120072,0.00417953,0.147756,0.0626438,0.0101845,0.0717777,0.408126,1273.73,1775.44,1.00013
"lr_action[4,1]",0.0528077,0.000757449,0.0407794,0.0356776,0.00788491,0.0418183,0.134501,2498.57,3132.17,1.00047
"lr_action[4,2]",0.0223095,0.000169681,0.0116677,0.0106028,0.00701354,0.0202703,0.0439674,4681.67,3186.36,0.999479
"lr_action[5,1]",0.0159438,0.000930736,0.0341455,0.00974768,4.75367e-05,0.00767713,0.0519733,671.477,1904.51,1.00367
"lr_action[5,2]",0.0872527,0.00534544,0.184355,0.0159373,1.43655e-05,0.0108428,0.533879,903.89,2160.72,1.00078
"lr_action[6,1]",0.0169918,0.00113898,0.0400967,0.0085189,1.42286e-05,0.00598411,0.0630121,486.208,1605.51,1.00433
"lr_action[6,2]",0.119335,0.00276994,0.105822,0.0769084,0.00984929,0.0971542,0.303042,1596.7,1899.45,1.00115
"lr_action[7,1]",0.0183683,0.000836754,0.0368733,0.00998468,2.05215e-05,0.00709158,0.0696287,583.477,2291.61,1.00562
"lr_action[7,2]",0.073833,0.00376309,0.14201,0.0303825,0.000113202,0.0228428,0.341484,1466.65,1773.48,1.0015
"lr_action[8,1]",0.015502,0.00107118,0.0383929,0.0057617,8.93055e-06,0.00394097,0.0629727,415.69,1875.07,1.00497
"lr_action[8,2]",0.0729466,0.00508498,0.163177,0.0141683,1.28336e-05,0.00966127,0.420387,920.511,1702.84,1.00154
"lr_action[9,1]",0.0468115,0.00109963,0.0620499,0.0293664,0.000576778,0.0250855,0.17025,2677.53,2283.27,1.00055
"lr_action[9,2]",0.0724676,0.00431958,0.149122,0.0277477,6.81999e-05,0.0201455,0.348564,1348.86,1782.02,1.00192
"lr_action[10,1]",0.05651,0.00119333,0.0688685,0.0332368,0.00152949,0.031505,0.202884,2947.29,2707.74,1.00154
"lr_action[10,2]",0.0830591,0.00534134,0.173578,0.0251829,8.30057e-05,0.0181728,0.494654,1179.94,1585.7,1.00113
"lr_action[11,1]",0.0184056,0.00100982,0.0403825,0.00960872,2.37564e-05,0.00692168,0.0670926,615.697,1915.25,1.00522
"lr_action[11,2]",0.29257,0.0096018,0.236221,0.276681,0.000642838,0.28947,0.722065,575.758,1136.16,1.00402
"lr_action[12,1]",0.0294651,0.000620099,0.029474,0.0211025,0.00127714,0.0229198,0.0751862,1960.39,1956.21,1.00343
"lr_action[12,2]",0.0650596,0.00419563,0.14514,0.0222913,0.000508743,0.0185655,0.321931,1504.27,1549.4,1.00181
"lr_action[13,1]",0.0230404,0.000800893,0.0397475,0.014784,5.35528e-05,0.0109615,0.0826549,1015.14,2216.32,1.00181
"lr_action[13,2]",0.0630964,0.00405405,0.141791,0.0223596,7.53797e-05,0.0165661,0.301464,1210.6,1559.52,1.00063
"lr_action[14,1]",0.016263,0.00125886,0.0398672,0.00583134,9.38645e-06,0.00397849,0.0634913,415.608,1635.35,1.00553
"lr_action[14,2]",0.279713,0.0168121,0.35075,0.0830359,0.000116264,0.0562413,0.949749,462.346,1832.13,1.00751
